Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
2005,1,23,7,555.0,600,923.0,928,UA,592,N378UA,148.0,148.0,132.0,-5.0,-5.0,PDX,DEN,992.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,24,1,556.0,600,926.0,928,UA,592,N913UA,150.0,148.0,134.0,-2.0,-4.0,PDX,DEN,992.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,25,2,556.0,600,925.0,928,UA,592,N916UA,149.0,148.0,128.0,-3.0,-4.0,PDX,DEN,992.0,5.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,26,3,602.0,600,928.0,928,UA,592,N919UA,146.0,148.0,132.0,0.0,2.0,PDX,DEN,992.0,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,27,4,553.0,600,917.0,928,UA,592,N382UA,144.0,148.0,132.0,-11.0,-7.0,PDX,DEN,992.0,5.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,28,5,558.0,600,934.0,928,UA,592,N334UA,156.0,148.0,140.0,6.0,-2.0,PDX,DEN,992.0,8.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,29,6,552.0,600,925.0,923,UA,592,N558UA,153.0,143.0,123.0,2.0,-8.0,PDX,DEN,992.0,12.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,30,7,602.0,600,936.0,928,UA,592,N370UA,154.0,148.0,139.0,8.0,2.0,PDX,DEN,992.0,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,31,1,551.0,600,926.0,928,UA,592,N386UA,155.0,148.0,136.0,-2.0,-9.0,PDX,DEN,992.0,8.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,1,6,614.0,620,933.0,949,UA,592,N340UA,139.0,149.0,116.0,-16.0,-6.0,SJC,DEN,948.0,6.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,2,7,614.0,620,944.0,949,UA,592,N927UA,150.0,149.0,124.0,-5.0,-6.0,SJC,DEN,948.0,5.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,3,1,616.0,620,944.0,949,UA,592,N335UA,148.0,149.0,128.0,-5.0,-4.0,SJC,DEN,948.0,5.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,4,2,614.0,620,957.0,949,UA,592,N377UA,163.0,149.0,139.0,8.0,-6.0,SJC,DEN,948.0,7.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,5,3,624.0,620,1039.0,949,UA,592,N343UA,195.0,149.0,130.0,50.0,4.0,SJC,DEN,948.0,38.0,27.0,0,,0,0.0,0.0,50.0,0.0,0.0,YES,YES
2005,1,6,4,1637.0,1641,1941.0,1918,UA,593,N454UA,304.0,277.0,261.0,23.0,-4.0,BOS,DEN,1754.0,9.0,34.0,0,,0,0.0,0.0,23.0,0.0,0.0,YES,NO
2005,1,7,5,1640.0,1641,1935.0,1918,UA,593,N456UA,295.0,277.0,266.0,17.0,-1.0,BOS,DEN,1754.0,7.0,22.0,0,,0,0.0,0.0,17.0,0.0,0.0,YES,NO
2005,1,8,6,1644.0,1641,1948.0,1918,UA,593,N443UA,304.0,277.0,259.0,30.0,3.0,BOS,DEN,1754.0,5.0,40.0,0,,0,0.0,0.0,30.0,0.0,0.0,YES,YES
2005,1,9,7,1717.0,1641,2008.0,1918,UA,593,N434UA,291.0,277.0,270.0,50.0,36.0,BOS,DEN,1754.0,4.0,17.0,0,,0,9.0,0.0,14.0,0.0,27.0,YES,YES
2005,1,10,1,1636.0,1641,1926.0,1918,UA,593,N443UA,290.0,277.0,259.0,8.0,-5.0,BOS,DEN,1754.0,5.0,26.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,11,2,1647.0,1641,1937.0,1918,UA,593,N418UA,290.0,277.0,268.0,19.0,6.0,BOS,DEN,1754.0,9.0,13.0,0,,0,0.0,6.0,13.0,0.0,0.0,YES,YES
2005,1,12,3,1652.0,1641,1941.0,1918,UA,593,N434UA,289.0,277.0,255.0,23.0,11.0,BOS,DEN,1754.0,7.0,27.0,0,,0,0.0,0.0,14.0,0.0,9.0,YES,YES
2005,1,13,4,1635.0,1641,1932.0,1918,UA,593,N454UA,297.0,277.0,265.0,14.0,-6.0,BOS,DEN,1754.0,7.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,14,5,1642.0,1641,1948.0,1918,UA,593,N433UA,306.0,277.0,276.0,30.0,1.0,BOS,DEN,1754.0,5.0,25.0,0,,0,0.0,0.0,30.0,0.0,0.0,YES,YES
2005,1,15,6,1644.0,1641,1930.0,1918,UA,593,N431UA,286.0,277.0,270.0,12.0,3.0,BOS,DEN,1754.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,16,7,1640.0,1641,1920.0,1918,UA,593,N437UA,280.0,277.0,246.0,2.0,-1.0,BOS,DEN,1754.0,7.0,27.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,17,1,1655.0,1641,1920.0,1918,UA,593,N432UA,265.0,277.0,242.0,2.0,14.0,BOS,DEN,1754.0,5.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,18,2,1649.0,1641,1927.0,1918,UA,593,N419UA,278.0,277.0,248.0,9.0,8.0,BOS,DEN,1754.0,9.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,19,3,1651.0,1641,1911.0,1918,UA,593,N464UA,260.0,277.0,240.0,-7.0,10.0,BOS,DEN,1754.0,6.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,20,4,1817.0,1641,2057.0,1918,UA,593,N433UA,280.0,277.0,240.0,99.0,96.0,BOS,DEN,1754.0,4.0,36.0,0,,0,8.0,0.0,3.0,0.0,88.0,YES,YES
2005,1,21,5,1640.0,1641,1942.0,1918,UA,593,N407UA,302.0,277.0,259.0,24.0,-1.0,BOS,DEN,1754.0,7.0,36.0,0,,0,0.0,0.0,24.0,0.0,0.0,YES,NO
2005,1,22,6,,1641,,1918,UA,593,000000,,277.0,,,,BOS,DEN,1754.0,0.0,0.0,1,B,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,23,7,,1641,,1918,UA,593,000000,,277.0,,,,BOS,DEN,1754.0,0.0,0.0,1,B,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,24,1,1710.0,1641,1930.0,1918,UA,593,N436UA,260.0,277.0,234.0,12.0,29.0,BOS,DEN,1754.0,5.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,25,2,1641.0,1641,1928.0,1918,UA,593,N431UA,287.0,277.0,258.0,10.0,0.0,BOS,DEN,1754.0,5.0,24.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,26,3,,1641,,1918,UA,593,000000,,277.0,,,,BOS,DEN,1754.0,0.0,0.0,1,B,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,27,4,1641.0,1641,1928.0,1918,UA,593,N412UA,287.0,277.0,249.0,10.0,0.0,BOS,DEN,1754.0,7.0,31.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,28,5,1723.0,1641,1952.0,1918,UA,593,N417UA,269.0,277.0,232.0,34.0,42.0,BOS,DEN,1754.0,5.0,32.0,0,,0,0.0,0.0,0.0,0.0,34.0,YES,YES
2005,1,29,6,1636.0,1641,1900.0,1918,UA,593,N415UA,264.0,277.0,245.0,-18.0,-5.0,BOS,DEN,1754.0,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,30,7,1636.0,1641,1857.0,1918,UA,593,N415UA,261.0,277.0,241.0,-21.0,-5.0,BOS,DEN,1754.0,7.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,31,1,1638.0,1641,1854.0,1918,UA,593,N461UA,256.0,277.0,230.0,-24.0,-3.0,BOS,DEN,1754.0,7.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,6,4,2026.0,2010,2146.0,2129,UA,593,N454UA,140.0,139.0,117.0,17.0,16.0,DEN,SNA,846.0,6.0,17.0,0,,0,0.0,0.0,6.0,0.0,11.0,YES,YES
2005,1,7,5,2014.0,2010,2142.0,2129,UA,593,N456UA,148.0,139.0,131.0,13.0,4.0,DEN,SNA,846.0,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,8,6,2011.0,2010,2147.0,2129,UA,593,N824UA,156.0,139.0,139.0,18.0,1.0,DEN,SNA,846.0,4.0,13.0,0,,0,0.0,0.0,18.0,0.0,0.0,YES,YES
2005,1,9,7,2051.0,2010,2209.0,2129,UA,593,N418UA,138.0,139.0,126.0,40.0,41.0,DEN,SNA,846.0,4.0,8.0,0,,0,12.0,0.0,0.0,0.0,28.0,YES,YES
2005,1,10,1,2008.0,2010,2141.0,2129,UA,593,N443UA,153.0,139.0,134.0,12.0,-2.0,DEN,SNA,846.0,7.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,11,2,2015.0,2010,2140.0,2129,UA,593,N418UA,145.0,139.0,122.0,11.0,5.0,DEN,SNA,846.0,5.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,12,3,2038.0,2010,2157.0,2129,UA,593,N434UA,139.0,139.0,116.0,28.0,28.0,DEN,SNA,846.0,5.0,18.0,0,,0,17.0,0.0,0.0,0.0,11.0,YES,YES
2005,1,13,4,2011.0,2010,2135.0,2129,UA,593,N454UA,144.0,139.0,126.0,6.0,1.0,DEN,SNA,846.0,5.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,14,5,2026.0,2010,2231.0,2129,UA,593,N433UA,185.0,139.0,116.0,62.0,16.0,DEN,SNA,846.0,5.0,64.0,0,,0,0.0,0.0,46.0,0.0,16.0,YES,YES
2005,1,15,6,2006.0,2010,2115.0,2129,UA,593,N428UA,129.0,139.0,115.0,-14.0,-4.0,DEN,SNA,846.0,4.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,16,7,2011.0,2010,2125.0,2129,UA,593,N437UA,134.0,139.0,115.0,-4.0,1.0,DEN,SNA,846.0,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,17,1,2009.0,2010,2126.0,2129,UA,593,N432UA,137.0,139.0,109.0,-3.0,-1.0,DEN,SNA,846.0,5.0,23.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,18,2,2007.0,2010,2116.0,2129,UA,593,N419UA,129.0,139.0,106.0,-13.0,-3.0,DEN,SNA,846.0,9.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,19,3,2009.0,2010,2114.0,2129,UA,593,N464UA,125.0,139.0,112.0,-15.0,-1.0,DEN,SNA,846.0,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,20,4,2129.0,2010,2234.0,2129,UA,593,N433UA,125.0,139.0,111.0,65.0,79.0,DEN,SNA,846.0,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,65.0,YES,YES
2005,1,21,5,2028.0,2010,2135.0,2129,UA,593,N429UA,127.0,139.0,111.0,6.0,18.0,DEN,SNA,846.0,6.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,22,6,2013.0,2010,2128.0,2129,UA,593,N816UA,135.0,139.0,105.0,-1.0,3.0,DEN,SNA,846.0,3.0,27.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,23,7,2008.0,2010,2109.0,2129,UA,593,N433UA,121.0,139.0,107.0,-20.0,-2.0,DEN,SNA,846.0,4.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,24,1,2008.0,2010,2116.0,2129,UA,593,N435UA,128.0,139.0,110.0,-13.0,-2.0,DEN,SNA,846.0,5.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,25,2,2009.0,2010,2138.0,2129,UA,593,N431UA,149.0,139.0,127.0,9.0,-1.0,DEN,SNA,846.0,5.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,26,3,2007.0,2010,2124.0,2129,UA,593,N455UA,137.0,139.0,118.0,-5.0,-3.0,DEN,SNA,846.0,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,27,4,2007.0,2010,2127.0,2129,UA,593,N412UA,140.0,139.0,118.0,-2.0,-3.0,DEN,SNA,846.0,6.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,28,5,2032.0,2010,2150.0,2129,UA,593,N417UA,138.0,139.0,122.0,21.0,22.0,DEN,SNA,846.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,21.0,YES,YES
2005,1,29,6,2007.0,2010,2114.0,2129,UA,593,N454UA,127.0,139.0,115.0,-15.0,-3.0,DEN,SNA,846.0,5.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,30,7,2010.0,2010,2113.0,2129,UA,593,N415UA,123.0,139.0,104.0,-16.0,0.0,DEN,SNA,846.0,4.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,31,1,2000.0,2010,2118.0,2129,UA,593,N461UA,138.0,139.0,112.0,-11.0,-10.0,DEN,SNA,846.0,16.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,1,6,1858.0,1856,2127.0,2128,UA,593,N430UA,149.0,152.0,126.0,-1.0,2.0,SEA,LAX,954.0,9.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,2,7,1936.0,1856,2215.0,2128,UA,593,N461UA,159.0,152.0,135.0,47.0,40.0,SEA,LAX,954.0,14.0,10.0,0,,0,0.0,0.0,12.0,0.0,35.0,YES,YES
2005,1,3,1,1855.0,1856,2125.0,2128,UA,593,N425UA,150.0,152.0,127.0,-3.0,-1.0,SEA,LAX,954.0,11.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,4,2,1923.0,1856,2205.0,2128,UA,593,N421UA,162.0,152.0,124.0,37.0,27.0,SEA,LAX,954.0,25.0,13.0,0,,0,24.0,0.0,10.0,0.0,3.0,YES,YES
2005,1,5,3,1937.0,1856,2153.0,2128,UA,593,N464UA,136.0,152.0,122.0,25.0,41.0,SEA,LAX,954.0,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,25.0,YES,YES
2005,1,6,4,1525.0,1525,1815.0,1753,UA,594,N903UA,110.0,88.0,65.0,22.0,0.0,DEN,OKC,495.0,5.0,40.0,0,,0,0.0,0.0,22.0,0.0,0.0,YES,NO
2005,1,7,5,1524.0,1525,1744.0,1753,UA,594,N932UA,80.0,88.0,68.0,-9.0,-1.0,DEN,OKC,495.0,3.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,8,6,1545.0,1525,1759.0,1753,UA,594,N350UA,74.0,88.0,61.0,6.0,20.0,DEN,OKC,495.0,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,9,7,1606.0,1525,1833.0,1753,UA,594,N329UA,87.0,88.0,67.0,40.0,41.0,DEN,OKC,495.0,3.0,17.0,0,,0,0.0,40.0,0.0,0.0,0.0,YES,YES
2005,1,10,1,1523.0,1525,1753.0,1753,UA,594,N326UA,90.0,88.0,69.0,0.0,-2.0,DEN,OKC,495.0,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,11,2,1528.0,1525,1758.0,1753,UA,594,N312UA,90.0,88.0,74.0,5.0,3.0,DEN,OKC,495.0,6.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,12,3,1542.0,1525,1818.0,1753,UA,594,N347UA,96.0,88.0,79.0,25.0,17.0,DEN,OKC,495.0,5.0,12.0,0,,0,17.0,0.0,8.0,0.0,0.0,YES,YES
2005,1,13,4,1526.0,1525,1752.0,1753,UA,594,N346UA,86.0,88.0,69.0,-1.0,1.0,DEN,OKC,495.0,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,14,5,1537.0,1525,1810.0,1753,UA,594,N203UA,93.0,88.0,68.0,17.0,12.0,DEN,OKC,495.0,4.0,21.0,0,,0,12.0,0.0,5.0,0.0,0.0,YES,YES
2005,1,1,6,741.0,740,908.0,913,UA,594,N565UA,87.0,93.0,66.0,-5.0,1.0,SAN,SFO,447.0,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,2,7,737.0,740,918.0,913,UA,594,N592UA,101.0,93.0,70.0,5.0,-3.0,SAN,SFO,447.0,11.0,20.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,3,1,748.0,740,1006.0,913,UA,594,N526UA,138.0,93.0,61.0,53.0,8.0,SAN,SFO,447.0,6.0,71.0,0,,0,0.0,0.0,53.0,0.0,0.0,YES,YES
2005,1,4,2,747.0,740,915.0,913,UA,594,N504UA,88.0,93.0,67.0,2.0,7.0,SAN,SFO,447.0,4.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,5,3,747.0,740,933.0,913,UA,594,N553UA,106.0,93.0,78.0,20.0,7.0,SAN,SFO,447.0,17.0,11.0,0,,0,7.0,0.0,13.0,0.0,0.0,YES,YES
2005,1,7,5,1446.0,1440,1638.0,1634,UA,595,N514UA,232.0,234.0,216.0,4.0,6.0,BWI,DEN,1491.0,7.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,8,6,1436.0,1440,1638.0,1634,UA,595,N575UA,242.0,234.0,224.0,4.0,-4.0,BWI,DEN,1491.0,7.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,9,7,1451.0,1440,1713.0,1634,UA,595,N511UA,262.0,234.0,229.0,39.0,11.0,BWI,DEN,1491.0,7.0,26.0,0,,0,11.0,0.0,28.0,0.0,0.0,YES,YES
2005,1,14,5,1519.0,1440,1738.0,1634,UA,595,N559UA,259.0,234.0,236.0,64.0,39.0,BWI,DEN,1491.0,11.0,12.0,0,,0,7.0,0.0,25.0,0.0,32.0,YES,YES
2005,1,15,6,1440.0,1440,1638.0,1634,UA,595,N581UA,238.0,234.0,221.0,4.0,0.0,BWI,DEN,1491.0,8.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,16,7,1442.0,1440,1650.0,1634,UA,595,N501UA,248.0,234.0,217.0,16.0,2.0,BWI,DEN,1491.0,9.0,22.0,0,,0,0.0,0.0,16.0,0.0,0.0,YES,YES
2005,1,21,5,1441.0,1440,1647.0,1634,UA,595,N511UA,246.0,234.0,231.0,13.0,1.0,BWI,DEN,1491.0,7.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,22,6,1448.0,1440,1747.0,1634,UA,595,N536UA,299.0,234.0,199.0,73.0,8.0,BWI,DEN,1491.0,11.0,89.0,0,,0,0.0,8.0,65.0,0.0,0.0,YES,YES
2005,1,23,7,1443.0,1440,1618.0,1634,UA,595,N530UA,215.0,234.0,197.0,-16.0,3.0,BWI,DEN,1491.0,8.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,28,5,1439.0,1440,1618.0,1634,UA,595,N519UA,219.0,234.0,204.0,-16.0,-1.0,BWI,DEN,1491.0,6.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,29,6,1436.0,1440,1613.0,1634,UA,595,N568UA,217.0,234.0,201.0,-21.0,-4.0,BWI,DEN,1491.0,6.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,30,7,1432.0,1440,1637.0,1634,UA,595,N503UA,245.0,234.0,215.0,3.0,-8.0,BWI,DEN,1491.0,12.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
2005,1,1,6,1743.0,1745,1920.0,1920,UA,595,N206UA,157.0,155.0,131.0,0.0,-2.0,DEN,SFO,967.0,4.0,22.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,2,7,1743.0,1745,1917.0,1920,UA,595,N227UA,154.0,155.0,133.0,-3.0,-2.0,DEN,SFO,967.0,7.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,3,1,1759.0,1745,1924.0,1920,UA,595,N787UA,145.0,155.0,123.0,4.0,14.0,DEN,SFO,967.0,4.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,4,2,1815.0,1745,2021.0,1920,UA,595,N792UA,186.0,155.0,122.0,61.0,30.0,DEN,SFO,967.0,10.0,54.0,0,,0,0.0,24.0,31.0,0.0,6.0,YES,YES
2005,1,5,3,2228.0,1745,2350.0,1920,UA,595,N216UA,142.0,155.0,123.0,270.0,283.0,DEN,SFO,967.0,5.0,14.0,0,,0,0.0,26.0,0.0,0.0,244.0,YES,YES
2005,1,6,4,1754.0,1735,1923.0,1911,UA,595,N560UA,149.0,156.0,132.0,12.0,19.0,DEN,SFO,967.0,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,7,5,1739.0,1735,1924.0,1911,UA,595,N514UA,165.0,156.0,143.0,13.0,4.0,DEN,SFO,967.0,7.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,8,6,1807.0,1735,2008.0,1912,UA,595,N462UA,181.0,157.0,160.0,56.0,32.0,DEN,SFO,967.0,8.0,13.0,0,,0,32.0,0.0,24.0,0.0,0.0,YES,YES
2005,1,9,7,1819.0,1735,2006.0,1911,UA,595,N511UA,167.0,156.0,147.0,55.0,44.0,DEN,SFO,967.0,8.0,12.0,0,,0,16.0,0.0,11.0,0.0,28.0,YES,YES
2005,1,10,1,1736.0,1735,1927.0,1911,UA,595,N514UA,171.0,156.0,146.0,16.0,1.0,DEN,SFO,967.0,8.0,17.0,0,,0,0.0,0.0,16.0,0.0,0.0,YES,YES
2005,1,11,2,1739.0,1735,1904.0,1911,UA,595,N584UA,145.0,156.0,129.0,-7.0,4.0,DEN,SFO,967.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,12,3,1746.0,1735,1917.0,1911,UA,595,N579UA,151.0,156.0,134.0,6.0,11.0,DEN,SFO,967.0,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,13,4,1736.0,1735,1903.0,1911,UA,595,N593UA,147.0,156.0,131.0,-8.0,1.0,DEN,SFO,967.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,14,5,1818.0,1735,1950.0,1911,UA,595,N586UA,152.0,156.0,132.0,39.0,43.0,DEN,SFO,967.0,6.0,14.0,0,,0,0.0,0.0,0.0,0.0,39.0,YES,YES
2005,1,15,6,1810.0,1735,1948.0,1912,UA,595,N435UA,158.0,157.0,137.0,36.0,35.0,DEN,SFO,967.0,6.0,15.0,0,,0,12.0,0.0,1.0,0.0,23.0,YES,YES
2005,1,16,7,1739.0,1735,1906.0,1912,UA,595,N443UA,147.0,157.0,128.0,-6.0,4.0,DEN,SFO,967.0,5.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,17,1,1736.0,1735,1901.0,1911,UA,595,N535UA,145.0,156.0,122.0,-10.0,1.0,DEN,SFO,967.0,7.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,18,2,1733.0,1735,1848.0,1911,UA,595,N537UA,135.0,156.0,118.0,-23.0,-2.0,DEN,SFO,967.0,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,19,3,1749.0,1735,1906.0,1911,UA,595,N550UA,137.0,156.0,122.0,-5.0,14.0,DEN,SFO,967.0,3.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,20,4,1741.0,1735,1904.0,1911,UA,595,N583UA,143.0,156.0,127.0,-7.0,6.0,DEN,SFO,967.0,2.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,21,5,1751.0,1735,1908.0,1911,UA,595,N584UA,137.0,156.0,124.0,-3.0,16.0,DEN,SFO,967.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,22,6,1810.0,1735,1930.0,1912,UA,595,N439UA,140.0,157.0,120.0,18.0,35.0,DEN,SFO,967.0,4.0,16.0,0,,0,0.0,0.0,0.0,0.0,18.0,YES,YES
2005,1,23,7,1751.0,1735,1908.0,1911,UA,595,N581UA,137.0,156.0,118.0,-3.0,16.0,DEN,SFO,967.0,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,24,1,1932.0,1735,2047.0,1911,UA,595,N588UA,135.0,156.0,120.0,96.0,117.0,DEN,SFO,967.0,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,96.0,YES,YES
2005,1,25,2,1737.0,1735,1906.0,1911,UA,595,N585UA,149.0,156.0,127.0,-5.0,2.0,DEN,SFO,967.0,10.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,26,3,1739.0,1735,1904.0,1911,UA,595,N522UA,145.0,156.0,129.0,-7.0,4.0,DEN,SFO,967.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,27,4,1803.0,1735,1941.0,1911,UA,595,N515UA,158.0,156.0,140.0,30.0,28.0,DEN,SFO,967.0,6.0,12.0,0,,0,28.0,0.0,2.0,0.0,0.0,YES,YES
2005,1,28,5,1736.0,1735,1900.0,1911,UA,595,N576UA,144.0,156.0,127.0,-11.0,1.0,DEN,SFO,967.0,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,29,6,1739.0,1735,1918.0,1912,UA,595,N451UA,159.0,157.0,127.0,6.0,4.0,DEN,SFO,967.0,8.0,24.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2005,1,30,7,1746.0,1735,1900.0,1911,UA,595,N565UA,134.0,156.0,117.0,-11.0,11.0,DEN,SFO,967.0,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,31,1,1738.0,1735,1859.0,1911,UA,595,N522UA,141.0,156.0,123.0,-12.0,3.0,DEN,SFO,967.0,5.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
2005,1,6,4,1553.0,1559,1625.0,1630,UA,595,N551UA,92.0,91.0,74.0,-5.0,-6.0,OMA,DEN,472.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2005,1,10,1,1554.0,1559,1624.0,1630,UA,595,N514UA,90.0,91.0,72.0,-6.0,-5.0,OMA,DEN,472.0,8.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
